"sku_id","name","price","original_price","stock","rating","review_count","url","image_url","category_id","created_at","updated_at","brand","price_name","rank","delivery_time","product_ids"
142954360,"Gazpromneft Premium L 5W-30 Масло моторное, Синтетическое, 4 л",1354,2799,,,,https://www.ozon.ru/product/gazpromneft-premium-l-5w-30-maslo-motornoe-sinteticheskoe-4-l-142954360/,https://ir.ozone.ru/s3/multimedia-1-7/wc500/8105941375.jpg,186820,2025-10-26 19:05:05.855,2025-10-26 19:05:05.855,Gazpromneft,,56,,
2209707039,"Антифриз красный карбоксилатный Sintec Luxe G12+, охлаждающая жидкость для автомобиля, 5кг",1296,,,,,https://www.ozon.ru/product/antifriz-krasnyy-karboksilatnyy-sintec-luxe-g12-ohlazhdayushchaya-zhidkost-dlya-avtomobilya-5kg-2209707039/,https://ir.ozone.ru/s3/multimedia-1-x/wc500/7358160885.jpg,2986263,2025-10-07 15:43:33.354,2025-10-26 18:57:06.468,SINTEC,,23,,
2370491318,"Теплохладоноситель THERMAGENT -30 этиленгликоль 10 кг, термагент теплоноситель антифриз для системы отопления и кондиционирования",1408,,,,,https://www.ozon.ru/product/teplohladonositel-thermagent-30-etilenglikol-10-kg-termagent-teplonositel-antifriz-dlya-2370491318/,https://ir.ozone.ru/s3/multimedia-1-n/wc500/7385588663.jpg,2986263,2025-10-07 15:43:33.346,2025-10-26 18:57:06.472,THERMAGENT,,26,,
2209706699,"Антифриз зеленый силикатный Sintec Euro G11, охлаждающая жидкость для автомобиля, 1кг",261,,,,,https://www.ozon.ru/product/antifriz-zelenyy-silikatnyy-sintec-euro-g11-ohlazhdayushchaya-zhidkost-dlya-avtomobilya-1kg-2209706699/,https://ir.ozone.ru/s3/multimedia-1-7/wc500/7357860403.jpg,2986263,2025-10-07 15:43:33.351,2025-10-26 18:57:06.452,SINTEC,,12,,
2209706879,"Антифриз зеленый Sibiria, G11, от -40 до +129, охлаждающая жидкость для автомобиля, Сибирия, 5 кг",737,,,,,https://www.ozon.ru/product/antifriz-zelenyy-sibiria-g11-ot-40-do-129-ohlazhdayushchaya-zhidkost-dlya-avtomobilya-sibiriya-5-kg-2209706879/,https://ir.ozone.ru/s3/multimedia-1-m/wc500/7447799290.jpg,2986263,2025-10-07 15:43:33.357,2025-10-26 18:57:06.471,Sibiria,,25,,
2209706866,"Антифриз красный карбоксилатный Sintec Luxe G12+ -45, охлаждающая жидкость для автомобиля, 1кг",318,,,,,https://www.ozon.ru/product/antifriz-krasnyy-karboksilatnyy-sintec-luxe-g12-45-ohlazhdayushchaya-zhidkost-dlya-avtomobilya-1kg-2209706866/,https://ir.ozone.ru/s3/multimedia-1-w/wc500/7358172224.jpg,2986263,2025-10-07 15:43:33.361,2025-10-26 18:57:06.482,SINTEC,,33,,
2209706755,"Универсальная высокотемпературная смазка ROLF GREASE M5 LC 180 EP-2, 400 г",339,560,365,,,https://www.ozon.ru/product/universalnaya-vysokotemperaturnaya-smazka-rolf-grease-m5-lc-180-ep-2-400-g-2209706755/,https://ir.ozone.ru/s3/multimedia-p/wc500/6283580485.jpg,2986263,2025-10-07 15:43:33.360,2025-10-26 18:57:06.434,ROLF,,1,,
2209706874,"Очиститель для системы дизельных двигателей Sintec ""SCR"", цвет: прозрачный, 20 л",1819,,,,,https://www.ozon.ru/product/ochistitel-dlya-sistemy-dizelnyh-dvigateley-sintec-scr-tsvet-prozrachnyy-20-l-2209706874/,https://ir.ozone.ru/s3/multimedia-t/wc500/6018426557.jpg,2986263,2025-10-07 15:43:33.341,2025-10-26 18:57:06.440,SINTEC,,3,,
2209706897,"Антифриз красный Sibiria, G12+, от -50 до +133, охлаждающая жидкость для автомобиля, Сибирия, 5 кг",822,,,,,https://www.ozon.ru/product/antifriz-krasnyy-sibiria-g12-ot-50-do-133-ohlazhdayushchaya-zhidkost-dlya-avtomobilya-sibiriya-5-kg-2209706897/,https://ir.ozone.ru/s3/multimedia-1-v/wc500/7447705087.jpg,2986263,2025-10-07 15:43:33.349,2025-10-26 18:57:06.458,Sibiria,,16,,
2370490529,"Теплоноситель Thermagent ЭKO -30 на основе пропиленгликоля 10 кг, безопасный бытовой антифриз для отопления дома, Термагент Eko",2320,,,,,https://www.ozon.ru/product/teplonositel-thermagent-eko-30-na-osnove-propilenglikolya-10-kg-bezopasnyy-bytovoy-antifriz-dlya-2370490529/,https://ir.ozone.ru/s3/multimedia-1-j/wc500/7385541679.jpg,2986263,2025-10-07 15:43:33.347,2025-10-26 18:57:06.514,THERMAGENT,,56,,
2209707012,"Антифриз зеленый силикатный Sintec Euro G11, охлаждающая жидкость для автомобиля, 3кг",427,1131,1,,,https://www.ozon.ru/product/antifriz-zelenyy-silikatnyy-sintec-euro-g11-ohlazhdayushchaya-zhidkost-dlya-avtomobilya-3kg-2209707012/,https://ir.ozone.ru/s3/multimedia-1-j/wc500/7663507615.jpg,2986263,2025-10-07 15:43:33.356,2025-10-26 06:57:04.160,SINTEC,,10,,
2209706862,"Антифриз Sibiria G12+, TYPE-D yellow, от -40 до +130, охлаждающая жидкость для автомобиля, Сибирия, 5 кг",761,1246,473,,,https://www.ozon.ru/product/antifriz-sibiria-g12-type-d-yellow-ot-40-do-130-ohlazhdayushchaya-zhidkost-dlya-avtomobilya-sibiriya-2209706862/,https://ir.ozone.ru/s3/multimedia-1-u/wc500/7447698786.jpg,2986263,2025-10-07 15:43:33.359,2025-10-26 18:57:06.438,Sibiria,,2,,
2209707013,Тормозная жидкость SINTEC EURO DOT-4 (tk 265оС) 910 г,254,640,9,,,https://www.ozon.ru/product/tormoznaya-zhidkost-sintec-euro-dot-4-tk-265os-910-g-2209707013/,https://ir.ozone.ru/s3/multimedia-1-k/wc500/7364855108.jpg,2986263,2025-10-07 15:43:33.338,2025-10-24 14:56:59.692,SINTEC,,17,,
2261573717,Тормозная жидкость SINTEC SUPER DOT-4 (tk 250оС) 910 г,299,,,,,https://www.ozon.ru/product/tormoznaya-zhidkost-sintec-super-dot-4-tk-250os-910-g-2261573717/,https://ir.ozone.ru/s3/multimedia-1-6/wc500/7364862222.jpg,2986263,2025-10-07 15:43:33.340,2025-10-26 18:57:06.447,SINTEC,,8,,
2370490517,"Стеклоомывающая жидкость SINTEC ""АРКТИКА"" (-25С) 4 л, зимняя",533,,,4.7,2855,https://www.ozon.ru/product/stekloomyvayushchaya-zhidkost-sintec-arktika-25s-4-l-zimnyaya-2370490517/,https://ir.ozone.ru/s3/multimedia-1-f/wc500/7364848839.jpg,2986263,2025-10-07 15:43:33.350,2025-10-15 15:38:19.049,SINTEC,,9,3,
2992371003,"ROLF 10W-40 Масло моторное, Полусинтетическое, 20 л",7585,,,,,https://www.ozon.ru/product/rolf-10w-40-maslo-motornoe-polusinteticheskoe-20-l-2992371003/,https://ir.ozone.ru/s3/multimedia-1-c/wc500/8180784408.jpg,2797341,2025-10-20 03:26:45.177,2025-10-26 19:20:55.541,ROLF,,51,,
2209706583,"Антифриз красный Sibiria, G12+, от -50 до +133, охлаждающая жидкость для автомобиля, Сибирия, 10 кг",1276,,,,,https://www.ozon.ru/product/antifriz-krasnyy-sibiria-g12-ot-50-do-133-ohlazhdayushchaya-zhidkost-dlya-avtomobilya-sibiriya-10-kg-2209706583/,https://ir.ozone.ru/s3/multimedia-1-v/wc500/7447704223.jpg,2986263,2025-10-07 15:43:33.344,2025-10-26 18:57:06.442,Sibiria,,5,,
2261573637,"Антифриз универсальный лобридный Sintec Multifreeze, охлаждающая жидкость для автомобиля, 1кг",270,,,,,https://www.ozon.ru/product/antifriz-universalnyy-lobridnyy-sintec-multifreeze-ohlazhdayushchaya-zhidkost-dlya-avtomobilya-1kg-2261573637/,https://ir.ozone.ru/s3/multimedia-1-g/wc500/7358186140.jpg,2986263,2025-10-07 15:43:33.353,2025-10-26 18:57:06.457,SINTEC,,15,,
2517138465,Теплоноситель для отопления Thermagent -65 концентрат на основе этиленгликоля 10 кг,1919,,,,,https://www.ozon.ru/product/teplonositel-dlya-otopleniya-thermagent-65-kontsentrat-na-osnove-etilenglikolya-10-kg-2517138465/,https://ir.ozone.ru/s3/multimedia-1-m/wc500/7385564146.jpg,2986263,2025-10-07 15:43:33.377,2025-10-26 18:57:06.500,THERMAGENT,,46,,
2992370957,"ROLF 10W-40 Масло моторное, Синтетическое, 20 л",8217,,,,,https://www.ozon.ru/product/rolf-10w-40-maslo-motornoe-sinteticheskoe-20-l-2992370957/,https://ir.ozone.ru/s3/multimedia-1-8/wc500/8180784368.jpg,2797341,2025-10-20 03:26:45.180,2025-10-26 19:20:55.547,ROLF,,55,,
2059467323,"Rosneft Revolux D3 5W-40 Масло моторное, Синтетическое, 20 л",6731,,,,,https://www.ozon.ru/product/rosneft-revolux-d3-5w-40-maslo-motornoe-sinteticheskoe-20-l-2059467323/,https://ir.ozone.ru/s3/multimedia-1-2/wc500/7488044822.jpg,115905,2025-10-15 10:39:07.236,2025-10-17 03:15:38.930,Rosneft,,55,,
2370490239,"Антифриз зеленый силикатный Sintec Euro G11, охлаждающая жидкость для автомобиля, 5кг",1257,,,,,https://www.ozon.ru/product/antifriz-zelenyy-silikatnyy-sintec-euro-g11-ohlazhdayushchaya-zhidkost-dlya-avtomobilya-5kg-2370490239/,https://ir.ozone.ru/s3/multimedia-1-h/wc500/7287735833.jpg,2986263,2025-10-07 15:43:33.379,2025-10-26 18:57:06.461,SINTEC,,18,,
2370490495,"Антифриз Sibiria G12+, TYPE-D yellow, от -40 до +130, охлаждающая жидкость для автомобиля, Сибирия, 10 кг",1467,2415,156,,,https://www.ozon.ru/product/antifriz-sibiria-g12-type-d-yellow-ot-40-do-130-ohlazhdayushchaya-zhidkost-dlya-avtomobilya-sibiriya-2370490495/,https://ir.ozone.ru/s3/multimedia-1-x/wc500/7447699833.jpg,2986263,2025-10-07 15:43:33.366,2025-10-26 18:57:06.448,Sibiria,,9,,
2261573736,"Антифриз зеленый Sibiria, G11, от -40 до +129, охлаждающая жидкость для автомобиля, Сибирия, 10 кг",1422,,,,,https://www.ozon.ru/product/antifriz-zelenyy-sibiria-g11-ot-40-do-129-ohlazhdayushchaya-zhidkost-dlya-avtomobilya-sibiriya-10-kg-2261573736/,https://ir.ozone.ru/s3/multimedia-1-w/wc500/7447716464.jpg,2986263,2025-10-07 15:43:33.380,2025-10-26 18:57:06.490,Sibiria,,39,,
2209707029,Теплохладоноситель ТЕХНОЛОГИЯ УЮТА (-30) на основе этиленгликоля 10 кг теплоноситель этиленгликоль для системы отопления,1239,,,,,https://www.ozon.ru/product/teplohladonositel-tehnologiya-uyuta-30-na-osnove-etilenglikolya-10-kg-teplonositel-etilenglikol-dlya-2209707029/,https://ir.ozone.ru/s3/multimedia-1-x/wc500/7385625141.jpg,2986263,2025-10-07 15:43:33.383,2025-10-26 18:57:06.517,"",,58,,
2209706652,Антифриз TAKAYAMA LONG LIFE COOLANT GREEN (-50) зеленый 10 л,2111,3643,97,,,https://www.ozon.ru/product/antifriz-takayama-long-life-coolant-green-50-zelenyy-10-l-2209706652/,https://ir.ozone.ru/s3/multimedia-1-n/wc500/7838587859.jpg,2986263,2025-10-07 15:43:33.364,2025-10-26 18:57:06.469,TAKAYAMA,,24,,
2261573778,"Теплоноситель THERMAGENT -30 этиленгликоль 20 кг, термагент антифриз для системы отопления и кондиционирования",2712,,,,,https://www.ozon.ru/product/teplonositel-thermagent-30-etilenglikol-20-kg-termagent-antifriz-dlya-sistemy-otopleniya-2261573778/,https://ir.ozone.ru/s3/multimedia-1-4/wc500/7387216672.jpg,2986263,2025-10-07 15:43:33.381,2025-10-26 18:57:06.504,THERMAGENT,,49,,
2209706841,"Антифриз красный Sibiria, G12+, от -40 до +130, охлаждающая жидкость для автомобиля, Сибирия, 10 кг",1467,,,,,https://www.ozon.ru/product/antifriz-krasnyy-sibiria-g12-ot-40-do-130-ohlazhdayushchaya-zhidkost-dlya-avtomobilya-sibiriya-10-kg-2209706841/,https://ir.ozone.ru/s3/multimedia-1-n/wc500/7447724087.jpg,2986263,2025-10-07 15:43:33.370,2025-10-26 18:57:06.478,Sibiria,,30,,
2370490028,"Антифриз красный Sibiria, G12+, от -40 до +130, охлаждающая жидкость для автомобиля, Сибирия, 20 кг",2578,4444,34,,,https://www.ozon.ru/product/antifriz-krasnyy-sibiria-g12-ot-40-do-130-ohlazhdayushchaya-zhidkost-dlya-avtomobilya-sibiriya-20-kg-2370490028/,https://ir.ozone.ru/s3/multimedia-1-w/wc500/7715657588.jpg,2986263,2025-10-07 15:43:33.384,2025-10-26 18:57:06.455,Sibiria,,14,,
2388024459,"SINTEC Антифриз до -40°С, 10 л",2468,,,,,https://www.ozon.ru/product/sintec-antifriz-do-40-s-10-l-2388024459/,https://ir.ozone.ru/s3/multimedia-1-m/wc500/8193355510.jpg,3011865,2025-10-04 12:37:43.897,2025-10-22 19:02:53.257,SINTEC,,52,,
2370490164,"Антифриз красный Sibiria, G11, от -40 до +129, охлаждающая жидкость для автомобиля, Сибирия, 5 кг",737,,,,,https://www.ozon.ru/product/antifriz-krasnyy-sibiria-g11-ot-40-do-129-ohlazhdayushchaya-zhidkost-dlya-avtomobilya-sibiriya-5-kg-2370490164/,https://ir.ozone.ru/s3/multimedia-1-a/wc500/7447727566.jpg,2986263,2025-10-07 15:43:33.373,2025-10-26 18:57:06.465,Sibiria,,21,,
2209707377,"Охлаждающая жидкость Sintec Тосол -45 для автомобиля, 5кг",514,1451,2,,,https://www.ozon.ru/product/ohlazhdayushchaya-zhidkost-sintec-tosol-45-dlya-avtomobilya-5kg-2209707377/,https://ir.ozone.ru/s3/multimedia-1-r/wc500/7357825143.jpg,2986263,2025-10-07 15:43:33.371,2025-10-23 14:57:09.556,SINTEC,,6,,
2209707007,Антифриз TAKAYAMA LONG LIFE COOLANT RED (-50) красный 10 л,2111,3643,212,,,https://www.ozon.ru/product/antifriz-takayama-long-life-coolant-red-50-krasnyy-10-l-2209707007/,https://ir.ozone.ru/s3/multimedia-1-n/wc500/7838549339.jpg,2986263,2025-10-07 15:43:33.376,2025-10-26 18:57:06.479,TAKAYAMA,,31,,
2209706757,"Антифриз красный SINTEC Antifreeze OEM China OAT red, охлаждающая жидкость для китайских автомобилей -40 1кг",236,593,26,,,https://www.ozon.ru/product/antifriz-krasnyy-sintec-antifreeze-oem-china-oat-red-ohlazhdayushchaya-zhidkost-dlya-2209706757/,https://ir.ozone.ru/s3/multimedia-1-g/wc500/7358223256.jpg,2986263,2025-10-07 15:43:33.374,2025-10-26 18:57:06.450,SINTEC,,10,,
2261573707,"Теплоноситель для отопления Thermagent ЭKO -20 на основе пропиленгликоля 20 кг, экологичный и безопасный термагент eko",3765,,,,,https://www.ozon.ru/product/teplonositel-dlya-otopleniya-thermagent-eko-20-na-osnove-propilenglikolya-20-kg-ekologichnyy-2261573707/,https://ir.ozone.ru/s3/multimedia-1-w/wc500/7702634624.jpg,2986263,2025-10-07 15:43:33.367,2025-10-26 18:57:06.501,THERMAGENT,,47,,
2370491188,"Антифриз красный карбоксилатный Sintec Luxe G12+ -45, охлаждающая жидкость для автомобиля, 5кг",739,1450,2,,,https://www.ozon.ru/product/antifriz-krasnyy-karboksilatnyy-sintec-luxe-g12-45-ohlazhdayushchaya-zhidkost-dlya-avtomobilya-5kg-2370491188/,https://ir.ozone.ru/s3/multimedia-1-z/wc500/7358174351.jpg,2986263,2025-10-07 15:43:33.369,2025-10-26 18:57:06.507,SINTEC,,51,,
2992371427,"ROLF 15W-40 Масло моторное, Минеральное, 20 л",6953,20000,12,,,https://www.ozon.ru/product/rolf-15w-40-maslo-motornoe-mineralnoe-20-l-2992371427/,https://ir.ozone.ru/s3/multimedia-1-b/wc500/8180784335.jpg,2797341,2025-10-20 03:26:45.179,2025-10-26 19:20:55.539,ROLF,,50,,
2992370950,"ROLF 15W-40 Масло моторное, Минеральное, 20 л",5446,,,,,https://www.ozon.ru/product/rolf-15w-40-maslo-motornoe-mineralnoe-20-l-2992370950/,https://ir.ozone.ru/s3/multimedia-1-h/wc500/8180784377.jpg,2797341,2025-10-20 03:26:45.170,2025-10-26 19:20:55.545,ROLF,,54,,
2268879541,"Теплоноситель THERMAGENT ЭKO -20 на основе пропиленгликоля 10 кг, безопасный бытовой антифриз для системы отопления дома термагент эко eko",2033,,,,,https://www.ozon.ru/product/teplonositel-thermagent-eko-20-na-osnove-propilenglikolya-10-kg-bezopasnyy-bytovoy-antifriz-dlya-2268879541/,https://ir.ozone.ru/s3/multimedia-1-f/wc500/7702634031.jpg,2986263,2025-10-07 15:43:33.406,2025-10-26 18:57:06.518,THERMAGENT,,59,,
215587426,"Жидкость тормозная G-Energy Expert DOT 4, 455 гр.",379,,,,,https://www.ozon.ru/product/zhidkost-tormoznaya-g-energy-expert-dot-4-455-gr-215587426/,https://ir.ozone.ru/s3/multimedia-1-0/wc500/8111004444.jpg,7383,2025-10-20 11:27:00.110,2025-10-26 19:26:03.962,G-Energy,,184,,
2209707384,Антифриз TAKAYAMA LONG LIFE COOLANT GREEN (-50) зеленый 1 л,297,,,,,https://www.ozon.ru/product/antifriz-takayama-long-life-coolant-green-50-zelenyy-1-l-2209707384/,https://ir.ozone.ru/s3/multimedia-1-j/wc500/7838555635.jpg,2986263,2025-10-07 15:43:33.405,2025-10-26 18:57:06.486,TAKAYAMA,,36,,
241127562,"Защита контактов и электрики Valvoline Electro Protect, 500мл",638,980,8,,,https://www.ozon.ru/product/zashchita-kontaktov-i-elektriki-valvoline-electro-protect-500ml-241127562/,https://ir.ozone.ru/s3/multimedia-1-m/wc500/7522319722.jpg,115905,2025-10-15 10:39:07.256,2025-10-26 19:15:38.087,Valvoline,,34,,
2209707348,Антифриз TAKAYAMA LONG LIFE COOLANT RED (-50) красный 2 л,533,,,,,https://www.ozon.ru/product/antifriz-takayama-long-life-coolant-red-50-krasnyy-2-l-2209707348/,https://ir.ozone.ru/s3/multimedia-1-t/wc500/7838560037.jpg,2986263,2025-10-07 15:43:33.412,2025-10-26 18:57:06.494,TAKAYAMA,,42,,
2209706631,Антифриз TAKAYAMA LONG LIFE COOLANT GREEN (-40) зеленый 2 л,299,,,,,https://www.ozon.ru/product/antifriz-takayama-long-life-coolant-green-40-zelenyy-2-l-2209706631/,https://ir.ozone.ru/s3/multimedia-1-y/wc500/7838623150.jpg,2986263,2025-10-07 15:43:33.397,2025-10-24 18:57:03.373,TAKAYAMA,,29,,
2370490280,"Антифриз зеленый Sibiria, G11, от -40 до +129, охлаждающая жидкость для автомобиля, Сибирия, 20 кг",2490,4292,5,,,https://www.ozon.ru/product/antifriz-zelenyy-sibiria-g11-ot-40-do-129-ohlazhdayushchaya-zhidkost-dlya-avtomobilya-sibiriya-20-kg-2370490280/,https://ir.ozone.ru/s3/multimedia-1-m/wc500/7715234434.jpg,2986263,2025-10-07 15:43:33.408,2025-10-26 18:57:06.474,Sibiria,,27,,
2209706740,"Универсальная высокотемпературная смазка ROLF GREASE P9 180 SX-2, 390 г",329,,,,,https://www.ozon.ru/product/universalnaya-vysokotemperaturnaya-smazka-rolf-grease-p9-180-sx-2-390-g-2209706740/,https://ir.ozone.ru/s3/multimedia-n/wc500/6283582859.jpg,2986263,2025-10-07 15:43:33.392,2025-10-26 18:57:06.467,ROLF,,22,,
2209706604,Антифриз TAKAYAMA LONG LIFE COOLANT GREEN (-40) зеленый 10 л,1913,,,,,https://www.ozon.ru/product/antifriz-takayama-long-life-coolant-green-40-zelenyy-10-l-2209706604/,https://ir.ozone.ru/s3/multimedia-1-q/wc500/7838647262.jpg,2986263,2025-10-07 15:43:33.387,2025-10-26 18:57:06.481,TAKAYAMA,,32,,
2370490667,"Антифриз ROLF Antifreeze G12+ Red, красный 5 л, карбоксилатный",1235,,,,,https://www.ozon.ru/product/antifriz-rolf-antifreeze-g12-red-krasnyy-5-l-karboksilatnyy-2370490667/,https://ir.ozone.ru/s3/multimedia-1-d/wc500/7937034133.jpg,2986263,2025-10-07 15:43:33.404,2025-10-26 18:57:06.492,ROLF,,40,,
2209706568,"Антифриз ROLF Antifreeze G11 Green, зеленый 1 л, гибридный, силикатный",282,,,,,https://www.ozon.ru/product/antifriz-rolf-antifreeze-g11-green-zelenyy-1-l-gibridnyy-silikatnyy-2209706568/,https://ir.ozone.ru/s3/multimedia-1-x/wc500/7978649109.jpg,2986263,2025-10-07 15:43:33.402,2025-10-26 18:57:06.485,ROLF,,35,,
2209706664,Антифриз TAKAYAMA LONG LIFE COOLANT RED (-40) красный 10 л,1913,,,,,https://www.ozon.ru/product/antifriz-takayama-long-life-coolant-red-40-krasnyy-10-l-2209706664/,https://ir.ozone.ru/s3/multimedia-1-o/wc500/7838636496.jpg,2986263,2025-10-07 15:43:33.391,2025-10-26 18:57:06.493,TAKAYAMA,,41,,
2992370428,"ROLF 10W-40 Масло моторное, Полусинтетическое, 20 л",6719,,,,,https://www.ozon.ru/product/rolf-10w-40-maslo-motornoe-polusinteticheskoe-20-l-2992370428/,https://ir.ozone.ru/s3/multimedia-1-c/wc500/8180784300.jpg,2797341,2025-10-20 03:26:45.173,2025-10-26 19:20:55.542,ROLF,,52,,
2209706975,"Антифриз универсальный лобридный Sintec Multifreeze, охлаждающая жидкость для автомобиля, 5кг",1296,,,,,https://www.ozon.ru/product/antifriz-universalnyy-lobridnyy-sintec-multifreeze-ohlazhdayushchaya-zhidkost-dlya-avtomobilya-5kg-2209706975/,https://ir.ozone.ru/s3/multimedia-1-4/wc500/7358204524.jpg,2986263,2025-10-07 15:43:33.395,2025-10-26 18:57:06.489,SINTEC,,38,,
2209706625,Антифриз TAKAYAMA LONG LIFE COOLANT RED (-50) красный 1 л,202,,,,,https://www.ozon.ru/product/antifriz-takayama-long-life-coolant-red-50-krasnyy-1-l-2209706625/,https://ir.ozone.ru/s3/multimedia-1-6/wc500/7838608686.jpg,2986263,2025-10-07 15:43:33.398,2025-10-26 10:57:01.493,TAKAYAMA,,34,,
2209706986,"Универсальный теплоноситель для доливки THERMAGENT MULTI, на основе пропиленгликоля 5 л термагент мульти пропиленгликоль для системы отопления безопасный",1382,,,,,https://www.ozon.ru/product/universalnyy-teplonositel-dlya-dolivki-thermagent-multi-na-osnove-propilenglikolya-5-l-termagent-2209706986/,https://ir.ozone.ru/s3/multimedia-1-i/wc500/7385382414.jpg,2986263,2025-10-07 15:43:33.401,2025-10-26 18:57:06.511,THERMAGENT,,54,,
2345990583,Антифриз TAKAYAMA LONG LIFE COOLANT GREEN (-50) зеленый 4 л,843,,,,,https://www.ozon.ru/product/antifriz-takayama-long-life-coolant-green-50-zelenyy-4-l-2345990583/,https://ir.ozone.ru/s3/multimedia-1-y/wc500/7819688590.jpg,2986263,2025-10-07 15:43:33.388,2025-10-24 06:57:03.121,TAKAYAMA,,42,,
2209706549,Антифриз TAKAYAMA LONG LIFE COOLANT GREEN (-40) зеленый 4 л,753,1999,1,,,https://www.ozon.ru/product/antifriz-takayama-long-life-coolant-green-40-zelenyy-4-l-2209706549/,https://ir.ozone.ru/s3/multimedia-1-8/wc500/7838642384.jpg,2986263,2025-10-07 15:43:33.411,2025-10-18 10:57:02.854,TAKAYAMA,,61,,
2261573743,"Очиститель от насекомых для авто Dr. Active ""Mosquitos Cleaner"", готовый раствор 500 мл",213,,,,,https://www.ozon.ru/product/ochistitel-ot-nasekomyh-dlya-avto-dr-active-mosquitos-cleaner-gotovyy-rastvor-500-ml-2261573743/,https://ir.ozone.ru/s3/multimedia-1-5/wc500/7455206201.jpg,2986263,2025-10-07 15:43:33.409,2025-10-26 18:57:06.512,Dr. Active,,55,,
2940696156,"Gazpromneft Standard 10W-40 Масло моторное, Минеральное, 1 л",330,,,,,https://www.ozon.ru/product/gazpromneft-standard-10w-40-maslo-motornoe-mineralnoe-1-l-2940696156/,https://ir.ozone.ru/s3/multimedia-1-5/wc500/7501039889.jpg,7383,2025-10-20 11:27:00.108,2025-10-26 19:26:03.972,Gazpromneft,,191,,
2209706637,Антифриз TAKAYAMA LONG LIFE COOLANT RED (-40) красный 2 л,299,,,,,https://www.ozon.ru/product/antifriz-takayama-long-life-coolant-red-40-krasnyy-2-l-2209706637/,https://ir.ozone.ru/s3/multimedia-1-d/wc500/7838645017.jpg,2986263,2025-10-07 15:43:33.399,2025-10-23 10:57:03.112,TAKAYAMA,,36,,
2209706878,Теплохладоноситель ТЕХНОЛОГИЯ УЮТА (- 65) на основе этиленгликоля концентрат 20 кг теплоноситель этиленгликоль для системы отопления,3549,,,,,https://www.ozon.ru/product/teplohladonositel-tehnologiya-uyuta-65-na-osnove-etilenglikolya-kontsentrat-20-kg-teplonositel-2209706878/,https://ir.ozone.ru/s3/multimedia-1-b/wc500/7385621123.jpg,2986263,2025-10-07 15:43:33.419,2025-10-26 18:57:06.524,"",,63,,
2209706623,"Очищающая паста для рук SINTEC Hand Paste, 11л",1160,2980,97,,,https://www.ozon.ru/product/ochishchayushchaya-pasta-dlya-ruk-sintec-hand-paste-11l-2209706623/,https://ir.ozone.ru/s3/multimedia-1-v/wc500/7411943875.jpg,2986263,2025-10-07 15:43:33.426,2025-10-26 18:57:06.464,SINTEC,,20,,
2370490022,"Антифриз красный карбоксилатный Sintec Luxe G12+, охлаждающая жидкость для автомобиля, 20кг",2280,,,,,https://www.ozon.ru/product/antifriz-krasnyy-karboksilatnyy-sintec-luxe-g12-ohlazhdayushchaya-zhidkost-dlya-avtomobilya-20kg-2370490022/,https://ir.ozone.ru/s3/multimedia-1-9/wc500/7358169645.jpg,2986263,2025-10-07 15:43:33.423,2025-10-26 06:57:04.234,SINTEC,,62,,
2209706966,Теплохладоноситель ТЕПЛОСИЛА (-65) ЭКО на основе пропиленгликоля концентрат 20 кг для системы отопления безопасный,5316,,,,,https://www.ozon.ru/product/teplohladonositel-teplosila-65-eko-na-osnove-propilenglikolya-kontsentrat-20-kg-dlya-sistemy-2209706966/,https://ir.ozone.ru/s3/multimedia-1-c/wc500/7394480796.jpg,2986263,2025-10-07 15:43:33.427,2025-10-26 18:57:06.529,"",,67,,
2370490939,"Антифриз красный SINTEC Antifreeze OEM China OAT red, охлаждающая жидкость для китайских автомобилей -40 5кг",1323,,,,,https://www.ozon.ru/product/antifriz-krasnyy-sintec-antifreeze-oem-china-oat-red-ohlazhdayushchaya-zhidkost-dlya-2370490939/,https://ir.ozone.ru/s3/multimedia-1-7/wc500/7358225371.jpg,2986263,2025-10-07 15:43:33.432,2025-10-26 18:57:06.505,SINTEC,,50,,
2261573627,"АКЦИЯ! 5 кг по цене 4 кг SINTEC EURO G11 -40 силикатный антифриз 5кг для двигателя автомобиля, охлаждающая жидкость синтек в авто, зелёный, готовый к применению",1245,,,,,https://www.ozon.ru/product/aktsiya-5-kg-po-tsene-4-kg-sintec-euro-g11-40-silikatnyy-antifriz-5kg-dlya-dvigatelya-2261573627/,https://ir.ozone.ru/s3/multimedia-1-p/wc500/7366781869.jpg,2986263,2025-10-07 15:43:33.433,2025-10-26 18:57:06.515,SINTEC,,57,,
2370490047,"Антифриз универсальный лобридный Sintec Multifreeze, охлаждающая жидкость для автомобиля, 20кг",4121,,,,,https://www.ozon.ru/product/antifriz-universalnyy-lobridnyy-sintec-multifreeze-ohlazhdayushchaya-zhidkost-dlya-avtomobilya-20kg-2370490047/,https://ir.ozone.ru/s3/multimedia-1-c/wc500/7358218824.jpg,2986263,2025-10-07 15:43:33.430,2025-10-26 18:57:06.525,SINTEC,,64,,
2940766047,Гидравлическое масло Gazpromneft Hydraulic HVLP 46 20л. Товар уцененный,5458,,,,,https://www.ozon.ru/product/gidravlicheskoe-maslo-gazpromneft-hydraulic-hvlp-46-20l-tovar-utsenennyy-2940766047/,https://ir.ozone.ru/s3/multimedia-1-l/wc500/7509640125.jpg,7383,2025-10-20 11:27:00.119,2025-10-26 19:26:03.973,Gazpromneft,,192,,
